# y   p_re    p_im    p_mod   u_re    u_im    u_mod    v_re    v_im    v_mod                     p_re_adj    p_im_adj    p_mod_adj   u_re_adj    u_im_adj    u_mod_adj    v_re_adj    v_im_adj    v_mod_adj
5.3711e-01 3.6855e-02 -5.6091e-02 6.7115e-02 1.5463e-03 -7.8295e-02 7.8310e-02 -3.3039e-02 -1.0960e-03 3.3058e-02 -8.1626e-04 -8.2015e-04 1.1571e-03 -3.9346e-04 -1.2177e-03 1.2797e-03 -1.9460e-04 1.7911e-04 2.6448e-04
4.9993e-01 3.6781e-02 -5.5766e-02 6.6803e-02 1.2467e-03 -8.3667e-02 8.3677e-02 -3.1234e-02 -1.0627e-03 3.1252e-02 5.4491e-04 6.5262e-04 8.5019e-04 2.2234e-04 9.1187e-04 9.3859e-04 1.0563e-04 -9.7383e-05 1.4367e-04
4.6403e-01 3.6723e-02 -5.5462e-02 6.6518e-02 1.3249e-03 -8.8521e-02 8.8531e-02 -2.9377e-02 -1.0381e-03 2.9396e-02 -8.2791e-04 -8.3009e-04 1.1724e-03 -4.7042e-04 -1.2020e-03 1.2908e-03 -1.6729e-04 1.5540e-04 2.2833e-04
4.2943e-01 3.6660e-02 -5.5182e-02 6.6249e-02 1.6040e-03 -9.2842e-02 9.2856e-02 -2.7495e-02 -1.0057e-03 2.7514e-02 5.6853e-04 6.7689e-04 8.8397e-04 2.7883e-04 9.3074e-04 9.7161e-04 9.2504e-05 -8.4543e-05 1.2532e-04
3.9612e-01 3.6613e-02 -5.4925e-02 6.6010e-02 1.9498e-03 -9.6724e-02 9.6744e-02 -2.5600e-02 -9.7209e-04 2.5618e-02 -8.5019e-04 -8.5228e-04 1.2038e-03 -5.2949e-04 -1.2084e-03 1.3193e-03 -1.4412e-04 1.3480e-04 1.9733e-04
3.6412e-01 3.6561e-02 -5.4694e-02 6.5788e-02 2.1944e-03 -1.0028e-01 1.0030e-01 -2.3709e-02 -9.3044e-04 2.3727e-02 6.0114e-04 7.1063e-04 9.3079e-04 3.2554e-04 9.6563e-04 1.0190e-03 8.1313e-05 -7.4116e-05 1.1002e-04
3.3343e-01 3.6523e-02 -5.4487e-02 6.5595e-02 2.1055e-03 -1.0388e-01 1.0390e-01 -2.1829e-02 -8.9139e-04 2.1847e-02 -8.8403e-04 -8.8733e-04 1.2525e-03 -5.7722e-04 -1.2403e-03 1.3680e-03 -1.2411e-04 1.1669e-04 1.7035e-04
3.0405e-01 3.6481e-02 -5.4304e-02 6.5420e-02 1.6676e-03 -1.0740e-01 1.0741e-01 -1.9967e-02 -8.5718e-04 1.9985e-02 6.4406e-04 7.5536e-04 9.9266e-04 3.6521e-04 1.0214e-03 1.0847e-03 7.1630e-05 -6.5396e-05 9.6992e-05
2.7600e-01 3.6453e-02 -5.4144e-02 6.5272e-02 2.0626e-03 -1.0916e-01 1.0918e-01 -1.8141e-02 -8.2839e-04 1.8160e-02 -9.3082e-04 -9.3587e-04 1.3200e-03 -6.1778e-04 -1.3014e-03 1.4406e-03 -1.0659e-04 1.0060e-04 1.4657e-04
2.4928e-01 3.6419e-02 -5.4007e-02 6.5139e-02 2.9396e-03 -1.0970e-01 1.0974e-01 -1.6387e-02 -7.8738e-04 1.6406e-02 6.9970e-04 8.1344e-04 1.0730e-03 4.0096e-04 1.1009e-03 1.1717e-03 6.3167e-05 -5.7890e-05 8.5681e-05
2.2389e-01 3.6399e-02 -5.3889e-02 6.5030e-02 3.8095e-03 -1.0998e-01 1.1005e-01 -1.4713e-02 -7.3689e-04 1.4731e-02 -9.9386e-04 -1.0022e-03 1.4115e-03 -6.5602e-04 -1.3907e-03 1.5377e-03 -9.1073e-05 8.6196e-05 1.2540e-04
1.9984e-01 3.6373e-02 -5.3789e-02 6.4933e-02 4.5425e-03 -1.1020e-01 1.1030e-01 -1.3125e-02 -6.7566e-04 1.3142e-02 7.7324e-04 8.9115e-04 1.1799e-03 4.3608e-04 1.2077e-03 1.2840e-03 5.5637e-05 -5.1267e-05 7.5655e-05
1.7714e-01 3.6360e-02 -5.3706e-02 6.4856e-02 5.1739e-03 -1.1039e-01 1.1051e-01 -1.1622e-02 -6.1016e-04 1.1638e-02 -1.0778e-03 -1.0911e-03 1.5337e-03 -6.9219e-04 -1.5111e-03 1.6621e-03 -7.7207e-05 7.3227e-05 1.0641e-04
1.5578e-01 3.6340e-02 -5.3636e-02 6.4788e-02 5.6900e-03 -1.1053e-01 1.1068e-01 -1.0207e-02 -5.3984e-04 1.0221e-02 8.7083e-04 9.9472e-04 1.3221e-03 4.6837e-04 1.3491e-03 1.4281e-03 4.8785e-05 -4.5268e-05 6.6552e-05
1.3578e-01 3.6333e-02 -5.3579e-02 6.4737e-02 6.1254e-03 -1.1066e-01 1.1083e-01 -8.8793e-03 -4.6945e-04 8.8917e-03 -1.1904e-03 -1.2109e-03 1.6980e-03 -7.2226e-04 -1.6725e-03 1.8218e-03 -6.4744e-05 6.1502e-05 8.9299e-05
1.1714e-01 3.6318e-02 -5.3533e-02 6.4690e-02 6.4673e-03 -1.1074e-01 1.1093e-01 -7.6414e-03 -3.9850e-04 7.6518e-03 1.0029e-03 1.1352e-03 1.5147e-03 4.9094e-04 1.5377e-03 1.6141e-03 4.2427e-05 -3.9684e-05 5.8094e-05
9.9865e-02 3.6315e-02 -5.3497e-02 6.4659e-02 6.7485e-03 -1.1082e-01 1.1103e-01 -6.4927e-03 -3.3036e-04 6.5011e-03 -1.3454e-03 -1.3759e-03 1.9244e-03 -7.3534e-04 -1.8898e-03 2.0278e-03 -5.3505e-05 5.0863e-05 7.3823e-05
8.3953e-02 3.6304e-02 -5.3469e-02 6.4629e-02 6.9579e-03 -1.1087e-01 1.1109e-01 -5.4347e-03 -2.6456e-04 5.4411e-03 1.1875e-03 1.3319e-03 1.7844e-03 4.8627e-04 1.7909e-03 1.8557e-03 3.6432e-05 -3.4344e-05 5.0068e-05
6.9412e-02 3.6305e-02 -5.3447e-02 6.4612e-02 7.1249e-03 -1.1092e-01 1.1114e-01 -4.4671e-03 -2.0339e-04 4.4717e-03 -1.5675e-03 -1.6126e-03 2.2489e-03 -7.0391e-04 -2.1822e-03 2.2929e-03 -4.3370e-05 4.1165e-05 5.9795e-05
5.6246e-02 3.6297e-02 -5.3431e-02 6.4594e-02 7.2397e-03 -1.1094e-01 1.1117e-01 -3.5909e-03 -1.4640e-04 3.5938e-03 1.4593e-03 1.6217e-03 2.1816e-03 4.1091e-04 2.1277e-03 2.1670e-03 3.0718e-05 -2.9080e-05 4.2300e-05
4.4457e-02 3.6299e-02 -5.3420e-02 6.4586e-02 7.3274e-03 -1.1096e-01 1.1121e-01 -2.8059e-03 -9.5055e-05 2.8076e-03 -1.9061e-03 -1.9738e-03 2.7439e-03 -5.6043e-04 -2.5614e-03 2.6220e-03 -3.4273e-05 3.2232e-05 4.7048e-05
3.4048e-02 3.6293e-02 -5.3412e-02 6.4576e-02 7.3814e-03 -1.1097e-01 1.1121e-01 -2.1130e-03 -4.8965e-05 2.1135e-03 1.8924e-03 2.0838e-03 2.8149e-03 1.6180e-04 2.5384e-03 2.5436e-03 2.5243e-05 -2.3660e-05 3.4598e-05
2.5021e-02 3.6297e-02 -5.3408e-02 6.4574e-02 7.4627e-03 -1.1099e-01 1.1124e-01 -1.5119e-03 -8.9286e-06 1.5119e-03 -2.4771e-03 -2.5831e-03 3.5789e-03 -1.5581e-04 -2.9642e-03 2.9683e-03 -2.6158e-05 2.3758e-05 3.5336e-05
1.7380e-02 3.6292e-02 -5.3405e-02 6.4569e-02 7.4553e-03 -1.1147e-01 1.1172e-01 -1.0024e-03 2.5577e-05 1.0027e-03 2.6802e-03 2.9245e-03 3.9669e-03 -4.5313e-04 2.8451e-03 2.8809e-03 1.9875e-05 -1.7636e-05 2.6571e-05
1.1125e-02 3.6296e-02 -5.3403e-02 6.4570e-02 4.4013e-03 -1.1261e-01 1.1269e-01 -5.8166e-04 4.9953e-05 5.8380e-04 -3.6276e-03 -3.8111e-03 5.2615e-03 6.8176e-04 -2.9952e-03 3.0718e-03 -1.8648e-05 1.5130e-05 2.4014e-05
6.2588e-03 3.6291e-02 -5.3402e-02 6.4567e-02 -7.1584e-03 -1.0509e-01 1.0534e-01 -2.5887e-04 4.8789e-05 2.6343e-04 4.5346e-03 4.9040e-03 6.6792e-03 -1.3847e-03 2.3062e-03 2.6900e-03 1.3761e-05 -1.0372e-05 1.7232e-05
2.7820e-03 3.6296e-02 -5.3402e-02 6.4570e-02 -1.7532e-02 -7.1580e-02 7.3696e-02 -6.7209e-05 2.1534e-05 7.0575e-05 -7.0754e-03 -7.4917e-03 1.0305e-02 1.3657e-03 -1.6987e-03 2.1796e-03 -9.9924e-06 6.2608e-06 1.1792e-05
6.9554e-04 3.6291e-02 -5.3402e-02 6.4567e-02 -9.5865e-03 -2.3104e-02 2.5014e-02 -4.9541e-06 2.1731e-06 5.4098e-06 1.4146e-02 1.5165e-02 2.0738e-02 -8.9013e-04 5.5529e-04 1.0491e-03 4.9451e-06 -2.9323e-06 5.7491e-06
0.0000e+00 3.6296e-02 -5.3402e-02 6.4570e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -6.8885e-02 -7.3480e-02 1.0072e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
