# y   p_re    p_im    p_mod   u_re    u_im    u_mod    v_re    v_im    v_mod                     p_re_adj    p_im_adj    p_mod_adj   u_re_adj    u_im_adj    u_mod_adj    v_re_adj    v_im_adj    v_mod_adj
3.3259e+00 -6.4333e-03 -1.8244e-02 1.9345e-02 6.2434e-03 2.8041e-02 2.8728e-02 -2.8040e-02 6.2432e-03 2.8727e-02 -3.8638e-04 -1.5455e-03 1.5930e-03 8.4425e-04 2.2099e-03 2.3657e-03 -2.2097e-03 8.4436e-04 2.3656e-03
3.2757e+00 -6.6300e-03 -1.8802e-02 1.9936e-02 6.4341e-03 2.8898e-02 2.9606e-02 -2.8899e-02 6.4344e-03 2.9607e-02 -3.9826e-04 -1.5926e-03 1.6417e-03 8.7017e-04 2.2774e-03 2.4379e-03 -2.2775e-03 8.7006e-04 2.4381e-03
3.2259e+00 -6.8311e-03 -1.9372e-02 2.0541e-02 6.6294e-03 2.9775e-02 3.0504e-02 -2.9774e-02 6.6292e-03 3.0503e-02 -4.1027e-04 -1.6410e-03 1.6915e-03 8.9645e-04 2.3465e-03 2.5119e-03 -2.3464e-03 8.9656e-04 2.5118e-03
3.1766e+00 -7.0359e-03 -1.9953e-02 2.1157e-02 6.8281e-03 3.0668e-02 3.1419e-02 -3.0669e-02 6.8283e-03 3.1420e-02 -4.2264e-04 -1.6901e-03 1.7422e-03 9.2344e-04 2.4168e-03 2.5872e-03 -2.4170e-03 9.2333e-04 2.5873e-03
3.1278e+00 -7.2452e-03 -2.0546e-02 2.1786e-02 7.0314e-03 3.1580e-02 3.2353e-02 -3.1579e-02 7.0311e-03 3.2352e-02 -4.3515e-04 -1.7405e-03 1.7941e-03 9.5080e-04 2.4888e-03 2.6642e-03 -2.4886e-03 9.5092e-04 2.6641e-03
3.0795e+00 -7.4583e-03 -2.1151e-02 2.2427e-02 7.2380e-03 3.2509e-02 3.3305e-02 -3.2510e-02 7.2383e-03 3.3306e-02 -4.4801e-04 -1.7916e-03 1.8468e-03 9.7888e-04 2.5619e-03 2.7425e-03 -2.5621e-03 9.7877e-04 2.7427e-03
3.0316e+00 -7.6760e-03 -2.1768e-02 2.3082e-02 7.4495e-03 3.3458e-02 3.4277e-02 -3.3457e-02 7.4491e-03 3.4276e-02 -4.6102e-04 -1.8440e-03 1.9007e-03 1.0073e-03 2.6368e-03 2.8226e-03 -2.6366e-03 1.0075e-03 2.8225e-03
2.9841e+00 -7.8975e-03 -2.2396e-02 2.3748e-02 7.6642e-03 3.4423e-02 3.5266e-02 -3.4425e-02 7.6646e-03 3.5268e-02 -4.7439e-04 -1.8971e-03 1.9555e-03 1.0365e-03 2.7128e-03 2.9041e-03 -2.7129e-03 1.0364e-03 2.9042e-03
2.9371e+00 -8.1237e-03 -2.3038e-02 2.4428e-02 7.8840e-03 3.5409e-02 3.6276e-02 -3.5408e-02 7.8836e-03 3.6275e-02 -4.8792e-04 -1.9515e-03 2.0116e-03 1.0661e-03 2.7905e-03 2.9873e-03 -2.7904e-03 1.0662e-03 2.9871e-03
2.8905e+00 -8.3538e-03 -2.3690e-02 2.5120e-02 8.1069e-03 3.6412e-02 3.7304e-02 -3.6413e-02 8.1073e-03 3.7305e-02 -5.0178e-04 -2.0067e-03 2.0685e-03 1.0964e-03 2.8695e-03 3.0718e-03 -2.8697e-03 1.0963e-03 3.0719e-03
2.8443e+00 -8.5885e-03 -2.4356e-02 2.5826e-02 8.3351e-03 3.7435e-02 3.8352e-02 -3.7434e-02 8.3347e-03 3.8350e-02 -5.1584e-04 -2.0632e-03 2.1267e-03 1.1271e-03 2.9502e-03 3.1582e-03 -2.9500e-03 1.1272e-03 3.1581e-03
2.7986e+00 -8.8272e-03 -2.5033e-02 2.6543e-02 8.5663e-03 3.8475e-02 3.9418e-02 -3.8477e-02 8.5668e-03 3.9419e-02 -5.3021e-04 -2.1204e-03 2.1857e-03 1.1585e-03 3.0321e-03 3.2459e-03 -3.0323e-03 1.1584e-03 3.2460e-03
2.7533e+00 -9.0706e-03 -2.5723e-02 2.7275e-02 8.8030e-03 3.9536e-02 4.0504e-02 -3.9535e-02 8.8025e-03 4.0503e-02 -5.4480e-04 -2.1790e-03 2.2461e-03 1.1904e-03 3.1158e-03 3.3355e-03 -3.1156e-03 1.1905e-03 3.3353e-03
2.7085e+00 -9.3179e-03 -2.6424e-02 2.8019e-02 9.0425e-03 4.0614e-02 4.1609e-02 -4.0616e-02 9.0430e-03 4.1611e-02 -5.5969e-04 -2.2383e-03 2.3072e-03 1.2229e-03 3.2007e-03 3.4263e-03 -3.2008e-03 1.2228e-03 3.4265e-03
2.6640e+00 -9.5700e-03 -2.7139e-02 2.8777e-02 9.2879e-03 4.1713e-02 4.2735e-02 -4.1712e-02 9.2872e-03 4.2733e-02 -5.7481e-04 -2.2990e-03 2.3698e-03 1.2559e-03 3.2874e-03 3.5191e-03 -3.2872e-03 1.2560e-03 3.5190e-03
2.6199e+00 -9.8262e-03 -2.7866e-02 2.9547e-02 9.5355e-03 4.2830e-02 4.3878e-02 -4.2832e-02 9.5363e-03 4.3881e-02 -5.9020e-04 -2.3604e-03 2.4331e-03 1.2896e-03 3.3752e-03 3.6132e-03 -3.3754e-03 1.2895e-03 3.6134e-03
2.5763e+00 -1.0087e-02 -2.8605e-02 3.0332e-02 9.7899e-03 4.3967e-02 4.5044e-02 -4.3965e-02 9.7889e-03 4.5041e-02 -6.0587e-04 -2.4232e-03 2.4978e-03 1.3238e-03 3.4650e-03 3.7093e-03 -3.4648e-03 1.3239e-03 3.7091e-03
2.5331e+00 -1.0352e-02 -2.9357e-02 3.1129e-02 1.0045e-02 4.5122e-02 4.6226e-02 -4.5124e-02 1.0047e-02 4.6229e-02 -6.2178e-04 -2.4867e-03 2.5633e-03 1.3586e-03 3.5558e-03 3.8065e-03 -3.5561e-03 1.3585e-03 3.8067e-03
2.4902e+00 -1.0622e-02 -3.0122e-02 3.1940e-02 1.0309e-02 4.6298e-02 4.7431e-02 -4.6295e-02 1.0308e-02 4.7428e-02 -6.3800e-04 -2.5517e-03 2.6302e-03 1.3940e-03 3.6487e-03 3.9059e-03 -3.6484e-03 1.3941e-03 3.9057e-03
2.4478e+00 -1.0896e-02 -3.0898e-02 3.2763e-02 1.0572e-02 4.7491e-02 4.8653e-02 -4.7494e-02 1.0574e-02 4.8657e-02 -6.5440e-04 -2.6172e-03 2.6978e-03 1.4299e-03 3.7425e-03 4.0063e-03 -3.7428e-03 1.4298e-03 4.0066e-03
2.4057e+00 -1.1174e-02 -3.1688e-02 3.3601e-02 1.0847e-02 4.8705e-02 4.9899e-02 -4.8701e-02 1.0844e-02 4.9894e-02 -6.7121e-04 -2.6844e-03 2.7671e-03 1.4666e-03 3.8385e-03 4.1091e-03 -3.8382e-03 1.4666e-03 4.1088e-03
2.3641e+00 -1.1457e-02 -3.2490e-02 3.4450e-02 1.1112e-02 4.9937e-02 5.1158e-02 -4.9943e-02 1.1119e-02 5.1165e-02 -6.8807e-04 -2.7519e-03 2.8366e-03 1.5034e-03 3.9351e-03 4.2125e-03 -3.9356e-03 1.5035e-03 4.2130e-03
2.3228e+00 -1.1744e-02 -3.3305e-02 3.5315e-02 1.1413e-02 5.1191e-02 5.2448e-02 -5.1182e-02 1.1397e-02 5.2435e-02 -7.0554e-04 -2.8216e-03 2.9085e-03 1.5416e-03 4.0346e-03 4.3191e-03 -4.0340e-03 1.5414e-03 4.3185e-03
2.2819e+00 -1.2036e-02 -3.4132e-02 3.6191e-02 1.1530e-02 5.1911e-02 5.3176e-02 -5.2474e-02 1.1681e-02 5.3759e-02 -7.2267e-04 -2.8906e-03 2.9796e-03 1.5790e-03 4.1335e-03 4.4248e-03 -4.1344e-03 1.5795e-03 4.4258e-03
2.2414e+00 -1.2332e-02 -3.4970e-02 3.7080e-02 1.0285e-02 3.6342e-02 3.7770e-02 -5.3563e-02 1.1947e-02 5.4880e-02 -7.4445e-04 -2.9722e-03 3.0640e-03 1.6332e-03 4.2647e-03 4.5667e-03 -4.2361e-03 1.6186e-03 4.5348e-03
2.2013e+00 -1.2629e-02 -3.5807e-02 3.7969e-02 9.4546e-03 2.6819e-02 2.8437e-02 -5.4300e-02 1.2183e-02 5.5650e-02 -7.7419e-04 -3.0748e-03 3.1707e-03 1.7193e-03 4.4554e-03 4.7756e-03 -4.3412e-03 1.6587e-03 4.6473e-03
2.1615e+00 -1.2926e-02 -3.6636e-02 3.8849e-02 8.9832e-03 2.0351e-02 2.2245e-02 -5.4868e-02 1.2403e-02 5.6253e-02 -8.0849e-04 -3.1892e-03 3.2901e-03 1.8254e-03 4.6836e-03 5.0267e-03 -4.4499e-03 1.7012e-03 4.7640e-03
2.1221e+00 -1.3221e-02 -3.7450e-02 3.9715e-02 8.6253e-03 1.5157e-02 1.7440e-02 -5.5280e-02 1.2611e-02 5.6700e-02 -8.4764e-04 -3.3159e-03 3.4226e-03 1.9529e-03 4.9494e-03 5.3207e-03 -4.5639e-03 1.7456e-03 4.8863e-03
2.0831e+00 -1.3513e-02 -3.8246e-02 4.0563e-02 8.3581e-03 1.0694e-02 1.3573e-02 -5.5586e-02 1.2809e-02 5.7043e-02 -8.9096e-04 -3.4527e-03 3.5658e-03 2.1011e-03 5.2509e-03 5.6556e-03 -4.6829e-03 1.7932e-03 5.0145e-03
2.0445e+00 -1.3802e-02 -3.9020e-02 4.1389e-02 8.1348e-03 6.7233e-03 1.0554e-02 -5.5783e-02 1.3000e-02 5.7278e-02 -9.3913e-04 -3.6010e-03 3.7214e-03 2.2737e-03 5.5924e-03 6.0369e-03 -4.8088e-03 1.8436e-03 5.1501e-03
2.0062e+00 -1.4087e-02 -3.9770e-02 4.2192e-02 7.9576e-03 3.0897e-03 8.5363e-03 -5.5899e-02 1.3185e-02 5.7433e-02 -9.9214e-04 -3.7599e-03 3.8886e-03 2.4726e-03 5.9756e-03 6.4670e-03 -4.9412e-03 1.8983e-03 5.2933e-03
1.9683e+00 -1.4367e-02 -4.0493e-02 4.2966e-02 7.8049e-03 -2.8765e-04 7.8102e-03 -5.5927e-02 1.3364e-02 5.7502e-02 -1.0508e-03 -3.9312e-03 4.0692e-03 2.7033e-03 6.4070e-03 6.9539e-03 -5.0822e-03 1.9568e-03 5.4459e-03
1.9308e+00 -1.4642e-02 -4.1189e-02 4.3714e-02 7.6819e-03 -3.4830e-03 8.4346e-03 -5.5887e-02 1.3539e-02 5.7504e-02 -1.1156e-03 -4.1148e-03 4.2634e-03 2.9701e-03 6.8907e-03 7.5036e-03 -5.2316e-03 2.0209e-03 5.6083e-03
1.8936e+00 -1.4910e-02 -4.1853e-02 4.4430e-02 7.5752e-03 -6.5339e-03 1.0004e-02 -5.5773e-02 1.3709e-02 5.7433e-02 -1.1874e-03 -4.3128e-03 4.4733e-03 3.2808e-03 7.4358e-03 8.1274e-03 -5.3915e-03 2.0903e-03 5.7825e-03
1.8568e+00 -1.5172e-02 -4.2487e-02 4.5115e-02 7.4909e-03 -9.4863e-03 1.2087e-02 -5.5598e-02 1.3875e-02 5.7303e-02 -1.2674e-03 -4.5255e-03 4.6997e-03 3.6433e-03 8.0492e-03 8.8354e-03 -5.5621e-03 2.1669e-03 5.9693e-03
1.8203e+00 -1.5428e-02 -4.3089e-02 4.5768e-02 7.4188e-03 -1.2361e-02 1.4417e-02 -5.5357e-02 1.4038e-02 5.7109e-02 -1.3568e-03 -4.7557e-03 4.9454e-03 4.0696e-03 8.7436e-03 9.6443e-03 -5.7459e-03 2.2509e-03 6.1711e-03
1.7842e+00 -1.5676e-02 -4.3659e-02 4.6388e-02 7.3658e-03 -1.5192e-02 1.6884e-02 -5.5061e-02 1.4198e-02 5.6862e-02 -1.4574e-03 -5.0043e-03 5.2122e-03 4.5731e-03 9.5299e-03 1.0570e-02 -5.9433e-03 2.3445e-03 6.3890e-03
1.7485e+00 -1.5917e-02 -4.4194e-02 4.6973e-02 7.3238e-03 -1.7993e-02 1.9427e-02 -5.4703e-02 1.4356e-02 5.6555e-02 -1.5710e-03 -5.2747e-03 5.5036e-03 5.1732e-03 1.0426e-02 1.1639e-02 -6.1574e-03 2.4486e-03 6.6264e-03
1.7131e+00 -1.6150e-02 -4.4697e-02 4.7525e-02 7.3004e-03 -2.0792e-02 2.2036e-02 -5.4293e-02 1.4511e-02 5.6199e-02 -1.7005e-03 -5.5687e-03 5.8225e-03 5.8931e-03 1.1449e-02 1.2876e-02 -6.3891e-03 2.5661e-03 6.8851e-03
1.6780e+00 -1.6374e-02 -4.5166e-02 4.8042e-02 7.2888e-03 -2.3599e-02 2.4699e-02 -5.3825e-02 1.4665e-02 5.5787e-02 -1.8489e-03 -5.8908e-03 6.1741e-03 6.7657e-03 1.2624e-02 1.4323e-02 -6.6421e-03 2.6986e-03 7.1694e-03
1.6434e+00 -1.6591e-02 -4.5601e-02 4.8526e-02 7.2984e-03 -2.6441e-02 2.7430e-02 -5.3306e-02 1.4816e-02 5.5326e-02 -2.0206e-03 -6.2439e-03 6.5627e-03 7.8328e-03 1.3977e-02 1.6023e-02 -6.9182e-03 2.8504e-03 7.4824e-03
1.6090e+00 -1.6798e-02 -4.6003e-02 4.8974e-02 7.3231e-03 -2.9329e-02 3.0229e-02 -5.2730e-02 1.4967e-02 5.4813e-02 -2.2209e-03 -6.6340e-03 6.9959e-03 9.1538e-03 1.5547e-02 1.8041e-02 -7.2223e-03 3.0245e-03 7.8300e-03
1.5750e+00 -1.6998e-02 -4.6372e-02 4.9389e-02 7.3750e-03 -3.2288e-02 3.3119e-02 -5.2103e-02 1.5116e-02 5.4252e-02 -2.4573e-03 -7.0658e-03 7.4809e-03 1.0807e-02 1.7371e-02 2.0458e-02 -7.5569e-03 3.2276e-03 8.2174e-03
1.5414e+00 -1.7187e-02 -4.6708e-02 4.9769e-02 7.4498e-03 -3.5331e-02 3.6108e-02 -5.1420e-02 1.5266e-02 5.3639e-02 -2.7387e-03 -7.5475e-03 8.0290e-03 1.2908e-02 1.9503e-02 2.3387e-02 -7.9288e-03 3.4657e-03 8.6531e-03
1.5081e+00 -1.7368e-02 -4.7012e-02 5.0118e-02 7.5640e-03 -3.8488e-02 3.9225e-02 -5.0684e-02 1.5416e-02 5.2977e-02 -3.0787e-03 -8.0862e-03 8.6525e-03 1.5613e-02 2.1997e-02 2.6975e-02 -8.3420e-03 3.7496e-03 9.1460e-03
1.4752e+00 -1.7540e-02 -4.7284e-02 5.0432e-02 7.7164e-03 -4.1777e-02 4.2483e-02 -4.9891e-02 1.5567e-02 5.2263e-02 -3.4943e-03 -8.6933e-03 9.3693e-03 1.9159e-02 2.4922e-02 3.1435e-02 -8.8052e-03 4.0911e-03 9.7092e-03
1.4426e+00 -1.7702e-02 -4.7526e-02 5.0716e-02 7.9318e-03 -4.5231e-02 4.5921e-02 -4.9041e-02 1.5720e-02 5.1499e-02 -4.0110e-03 -9.3788e-03 1.0201e-02 2.3889e-02 2.8332e-02 3.7059e-02 -9.3245e-03 4.5099e-03 1.0358e-02
1.4104e+00 -1.7855e-02 -4.7737e-02 5.0967e-02 8.2164e-03 -4.8879e-02 4.9564e-02 -4.8131e-02 1.5876e-02 5.0681e-02 -4.6635e-03 -1.0157e-02 1.1177e-02 3.0328e-02 3.2266e-02 4.4282e-02 -9.9102e-03 5.0305e-03 1.1114e-02
1.3785e+00 -1.7998e-02 -4.7920e-02 5.1189e-02 8.6115e-03 -5.2764e-02 5.3462e-02 -4.7160e-02 1.6036e-02 4.9812e-02 -5.5046e-03 -1.1040e-02 1.2336e-02 3.9280e-02 3.6658e-02 5.3728e-02 -1.0568e-02 5.6918e-03 1.2004e-02
1.3469e+00 -1.8131e-02 -4.8075e-02 5.1380e-02 9.1418e-03 -5.6927e-02 5.7657e-02 -4.6121e-02 1.6204e-02 4.8885e-02 -6.6102e-03 -1.2038e-02 1.3733e-02 5.2013e-02 4.1223e-02 6.6368e-02 -1.1306e-02 6.5479e-03 1.3065e-02
1.3157e+00 -1.8254e-02 -4.8203e-02 5.1544e-02 9.8861e-03 -6.1429e-02 6.2220e-02 -4.5015e-02 1.6382e-02 4.7903e-02 -8.0988e-03 -1.3144e-02 1.5438e-02 7.0497e-02 4.5059e-02 8.3667e-02 -1.2115e-02 7.6836e-03 1.4346e-02
1.2849e+00 -1.8367e-02 -4.8305e-02 5.1679e-02 1.0918e-02 -6.6326e-02 6.7218e-02 -4.3833e-02 1.6574e-02 4.6861e-02 -1.0147e-02 -1.4319e-02 1.7550e-02 9.7746e-02 4.5818e-02 1.0795e-01 -1.2965e-02 9.2234e-03 1.5911e-02
1.2544e+00 -1.8471e-02 -4.8384e-02 5.1789e-02 1.2410e-02 -7.1682e-02 7.2749e-02 -4.2571e-02 1.6786e-02 4.5761e-02 -1.3025e-02 -1.5421e-02 2.0186e-02 1.3772e-01 3.7553e-02 1.4274e-01 -1.3748e-02 1.1356e-02 1.7832e-02
1.2242e+00 -1.8564e-02 -4.8438e-02 5.1874e-02 1.4571e-02 -7.7531e-02 7.8889e-02 -4.1221e-02 1.7030e-02 4.4600e-02 -1.7090e-02 -1.6080e-02 2.3465e-02 1.9280e-01 6.3107e-03 1.9291e-01 -1.4198e-02 1.4323e-02 2.0168e-02
1.1944e+00 -1.8647e-02 -4.8472e-02 5.1935e-02 1.7796e-02 -8.3806e-02 8.5675e-02 -3.9780e-02 1.7317e-02 4.3385e-02 -2.2629e-02 -1.5410e-02 2.7378e-02 2.5113e-01 -7.4710e-02 2.6201e-01 -1.3685e-02 1.8313e-02 2.2862e-02
1.1649e+00 -1.8719e-02 -4.8485e-02 5.1973e-02 2.2498e-02 -9.0177e-02 9.2941e-02 -3.8241e-02 1.7671e-02 4.2126e-02 -2.9160e-02 -1.1842e-02 3.1473e-02 2.5783e-01 -2.2624e-01 3.4302e-01 -1.1122e-02 2.2955e-02 2.5507e-02
1.1358e+00 -1.8782e-02 -4.8480e-02 5.1991e-02 2.9023e-02 -9.5853e-02 1.0015e-01 -3.6615e-02 1.8117e-02 4.0852e-02 -3.4304e-02 -4.1136e-03 3.4550e-02 1.2886e-01 -3.8703e-01 4.0791e-01 -5.6752e-03 2.6566e-02 2.7165e-02
1.1071e+00 -1.8833e-02 -4.8458e-02 5.1989e-02 3.6925e-02 -9.9825e-02 1.0644e-01 -3.4922e-02 1.8686e-02 3.9607e-02 -3.4639e-02 6.1620e-03 3.5182e-02 -1.0652e-01 -4.0770e-01 4.2139e-01 1.4681e-03 2.6802e-02 2.6842e-02
1.0786e+00 -1.8874e-02 -4.8421e-02 5.1969e-02 4.5184e-02 -1.0152e-01 1.1112e-01 -3.3203e-02 1.9385e-02 3.8448e-02 -2.9604e-02 1.4658e-02 3.3034e-02 -2.7242e-01 -2.5799e-01 3.7520e-01 7.3087e-03 2.3362e-02 2.4478e-02
1.0505e+00 -1.8903e-02 -4.8369e-02 5.1932e-02 5.2553e-02 -1.0142e-01 1.1423e-01 -3.1490e-02 2.0212e-02 3.7419e-02 -2.2379e-02 1.8757e-02 2.9200e-02 -2.8539e-01 -8.2317e-02 2.9703e-01 1.0107e-02 1.8479e-02 2.1062e-02
1.0228e+00 -1.8920e-02 -4.8307e-02 5.1880e-02 5.8950e-02 -1.0012e-01 1.1619e-01 -2.9814e-02 2.1137e-02 3.6546e-02 -1.6025e-02 1.9339e-02 2.5116e-02 -2.2011e-01 1.9808e-02 2.2100e-01 1.0520e-02 1.4233e-02 1.7699e-02
9.9544e-01 -1.8925e-02 -4.8233e-02 5.1813e-02 6.4663e-02 -9.8888e-02 1.1815e-01 -2.8178e-02 2.2163e-02 3.5849e-02 -1.1412e-02 1.8246e-02 2.1521e-02 -1.5232e-01 5.6279e-02 1.6238e-01 9.8208e-03 1.1192e-02 1.4890e-02
9.6840e-01 -1.8917e-02 -4.8151e-02 5.1734e-02 5.5512e-02 -9.5659e-02 1.1060e-01 -2.6596e-02 2.3161e-02 3.5268e-02 -8.2723e-03 1.6826e-02 1.8750e-02 -1.0196e-01 5.0567e-02 1.1381e-01 8.9186e-03 9.1561e-03 1.2782e-02
9.4172e-01 -1.8896e-02 -4.8060e-02 5.1642e-02 3.6154e-02 -8.9161e-02 9.6212e-02 -2.5111e-02 2.3898e-02 3.4666e-02 -6.1367e-03 1.5730e-02 1.6885e-02 -7.1441e-02 3.5425e-02 7.9741e-02 8.2343e-03 7.7900e-03 1.1335e-02
9.1538e-01 -1.8862e-02 -4.7965e-02 5.1541e-02 1.8396e-02 -7.9231e-02 8.1339e-02 -2.3778e-02 2.4325e-02 3.4016e-02 -4.6081e-03 1.4964e-02 1.5658e-02 -5.2508e-02 2.4615e-02 5.7991e-02 7.7650e-03 6.8203e-03 1.0335e-02
8.8940e-01 -1.8818e-02 -4.7864e-02 5.1430e-02 5.4533e-03 -6.8248e-02 6.8465e-02 -2.2628e-02 2.4504e-02 3.3354e-02 -3.4801e-03 1.4423e-02 1.4837e-02 -4.0207e-02 1.7989e-02 4.4048e-02 7.4382e-03 6.1049e-03 9.6227e-03
8.6377e-01 -1.8763e-02 -4.7760e-02 5.1313e-02 -3.3278e-03 -5.8097e-02 5.8192e-02 -2.1658e-02 2.4516e-02 3.2713e-02 -2.6148e-03 1.4013e-02 1.4254e-02 -3.1954e-02 1.3965e-02 3.4872e-02 7.1940e-03 5.5532e-03 9.0880e-03
8.3849e-01 -1.8699e-02 -4.7652e-02 5.1190e-02 -9.3294e-03 -4.9382e-02 5.0256e-02 -2.0844e-02 2.4417e-02 3.2104e-02 -1.9375e-03 1.3691e-02 1.3827e-02 -2.6252e-02 1.1401e-02 2.8621e-02 7.0036e-03 5.1147e-03 8.6724e-03
8.1356e-01 -1.8628e-02 -4.7542e-02 5.1061e-02 -1.3613e-02 -4.2080e-02 4.4227e-02 -2.0163e-02 2.4245e-02 3.1533e-02 -1.3911e-03 1.3424e-02 1.3496e-02 -2.2179e-02 9.6950e-03 2.4206e-02 6.8462e-03 4.7537e-03 8.3348e-03
7.8898e-01 -1.8550e-02 -4.7429e-02 5.0928e-02 -1.6887e-02 -3.5927e-02 3.9698e-02 -1.9587e-02 2.4018e-02 3.0993e-02 -9.4633e-04 1.3200e-02 1.3234e-02 -1.9185e-02 8.4837e-03 2.0977e-02 6.7128e-03 4.4499e-03 8.0538e-03
7.6476e-01 -1.8467e-02 -4.7316e-02 5.0792e-02 -1.9538e-02 -3.0739e-02 3.6423e-02 -1.9106e-02 2.3754e-02 3.0484e-02 -5.7759e-04 1.3006e-02 1.3019e-02 -1.6929e-02 7.6218e-03 1.8565e-02 6.5965e-03 4.1885e-03 7.8139e-03
7.4090e-01 -1.8379e-02 -4.7200e-02 5.0652e-02 -2.2375e-02 -2.9291e-02 3.6860e-02 -1.8680e-02 2.3454e-02 2.9984e-02 -2.6426e-04 1.2829e-02 1.2831e-02 -1.6087e-02 8.1276e-03 1.8023e-02 6.4856e-03 3.9538e-03 7.5958e-03
7.1739e-01 -1.8287e-02 -4.7085e-02 5.0512e-02 -2.5321e-02 -2.9060e-02 3.8544e-02 -1.8269e-02 2.3118e-02 2.9465e-02 1.8820e-05 1.2646e-02 1.2646e-02 -1.5559e-02 8.9840e-03 1.7966e-02 6.3643e-03 3.7301e-03 7.3768e-03
6.9424e-01 -1.8193e-02 -4.6969e-02 5.0369e-02 -2.8216e-02 -2.9101e-02 4.0534e-02 -1.7865e-02 2.2746e-02 2.8923e-02 2.7005e-04 1.2463e-02 1.2466e-02 -1.5029e-02 9.7999e-03 1.7942e-02 6.2343e-03 3.5181e-03 7.1585e-03
6.7144e-01 -1.8097e-02 -4.6854e-02 5.0228e-02 -3.1042e-02 -2.9384e-02 4.2744e-02 -1.7466e-02 2.2341e-02 2.8357e-02 4.9676e-04 1.2279e-02 1.2289e-02 -1.4484e-02 1.0572e-02 1.7932e-02 6.0945e-03 3.3158e-03 6.9381e-03
6.4901e-01 -1.8000e-02 -4.6739e-02 5.0086e-02 -3.3774e-02 -2.9874e-02 4.5090e-02 -1.7067e-02 2.1904e-02 2.7768e-02 6.9631e-04 1.2098e-02 1.2118e-02 -1.3928e-02 1.1284e-02 1.7926e-02 5.9478e-03 3.1249e-03 6.7187e-03
6.2693e-01 -1.7903e-02 -4.6627e-02 4.9946e-02 -3.6395e-02 -3.0545e-02 4.7514e-02 -1.6667e-02 2.1439e-02 2.7156e-02 8.7521e-04 1.1920e-02 1.1952e-02 -1.3358e-02 1.1938e-02 1.7915e-02 5.7935e-03 2.9439e-03 6.4985e-03
6.0521e-01 -1.7806e-02 -4.6516e-02 4.9808e-02 -3.8887e-02 -3.1365e-02 4.9959e-02 -1.6264e-02 2.0949e-02 2.6521e-02 1.0312e-03 1.1749e-02 1.1794e-02 -1.2786e-02 1.2525e-02 1.7898e-02 5.6345e-03 2.7738e-03 6.2802e-03
5.8386e-01 -1.7711e-02 -4.6408e-02 4.9673e-02 -4.1237e-02 -3.2307e-02 5.2385e-02 -1.5856e-02 2.0436e-02 2.5866e-02 1.1703e-03 1.1583e-02 1.1642e-02 -1.2212e-02 1.3049e-02 1.7872e-02 5.4702e-03 2.6134e-03 6.0625e-03
5.6287e-01 -1.7617e-02 -4.6302e-02 4.9540e-02 -4.3436e-02 -3.3340e-02 5.4757e-02 -1.5443e-02 1.9902e-02 2.5191e-02 1.2903e-03 1.1427e-02 1.1499e-02 -1.1649e-02 1.3507e-02 1.7836e-02 5.3033e-03 2.4634e-03 5.8475e-03
5.4225e-01 -1.7524e-02 -4.6199e-02 4.9411e-02 -4.5483e-02 -3.4441e-02 5.7052e-02 -1.5024e-02 1.9352e-02 2.4499e-02 1.3970e-03 1.1277e-02 1.1363e-02 -1.1097e-02 1.3907e-02 1.7792e-02 5.1333e-03 2.3225e-03 5.6342e-03
5.2199e-01 -1.7434e-02 -4.6099e-02 4.9286e-02 -4.7377e-02 -3.5581e-02 5.9250e-02 -1.4598e-02 1.8787e-02 2.3792e-02 1.4883e-03 1.1138e-02 1.1237e-02 -1.0569e-02 1.4250e-02 1.7741e-02 4.9624e-03 2.1910e-03 5.4246e-03
5.0210e-01 -1.7347e-02 -4.6003e-02 4.9165e-02 -4.9124e-02 -3.6741e-02 6.1344e-02 -1.4166e-02 1.8211e-02 2.3073e-02 1.5693e-03 1.1006e-02 1.1117e-02 -1.0062e-02 1.4543e-02 1.7684e-02 4.7903e-03 2.0677e-03 5.2175e-03
4.8257e-01 -1.7263e-02 -4.5910e-02 4.9048e-02 -5.0730e-02 -3.7900e-02 6.3324e-02 -1.3729e-02 1.7626e-02 2.2342e-02 1.6377e-03 1.0886e-02 1.1008e-02 -9.5876e-03 1.4789e-02 1.7625e-02 4.6186e-03 1.9528e-03 5.0145e-03
4.6341e-01 -1.7182e-02 -4.5821e-02 4.8936e-02 -5.2209e-02 -3.9043e-02 6.5193e-02 -1.3287e-02 1.7035e-02 2.1604e-02 1.6986e-03 1.0773e-02 1.0906e-02 -9.1406e-03 1.4998e-02 1.7564e-02 4.4472e-03 1.8450e-03 4.8147e-03
4.4463e-01 -1.7104e-02 -4.5735e-02 4.8829e-02 -5.3571e-02 -4.0156e-02 6.6951e-02 -1.2841e-02 1.6438e-02 2.0859e-02 1.7494e-03 1.0671e-02 1.0813e-02 -8.7298e-03 1.5171e-02 1.7503e-02 4.2774e-03 1.7445e-03 4.6194e-03
4.2621e-01 -1.7029e-02 -4.5654e-02 4.8727e-02 -5.4834e-02 -4.1229e-02 6.8605e-02 -1.2391e-02 1.5840e-02 2.0110e-02 1.7947e-03 1.0576e-02 1.0728e-02 -8.3493e-03 1.5317e-02 1.7445e-02 4.1087e-03 1.6500e-03 4.4277e-03
