# y   p_re    p_im    p_mod   u_re    u_im    u_mod    v_re    v_im    v_mod                     p_re_adj    p_im_adj    p_mod_adj   u_re_adj    u_im_adj    u_mod_adj    v_re_adj    v_im_adj    v_mod_adj
3.0795e+00 -9.1576e-03 -1.6629e-02 1.8984e-02 1.1652e-02 2.5592e-02 2.8120e-02 -2.5593e-02 1.1653e-02 2.8121e-02 2.8883e-05 -6.8433e-05 7.4278e-05 -5.4866e-05 1.1581e-04 1.2815e-04 1.3294e-06 1.1921e-05 1.1995e-05
3.0316e+00 -9.4929e-03 -1.7238e-02 1.9679e-02 1.2079e-02 2.6529e-02 2.9149e-02 -2.6528e-02 1.2078e-02 2.9148e-02 6.4712e-06 -2.8648e-05 2.9370e-05 -8.9534e-06 5.0796e-05 5.1579e-05 -1.6740e-04 -7.5729e-05 1.8373e-04
2.9841e+00 -9.8366e-03 -1.7862e-02 2.0391e-02 1.2516e-02 2.7490e-02 3.0205e-02 -2.7491e-02 1.2517e-02 3.0206e-02 2.9324e-05 -7.0171e-05 7.6052e-05 -5.6153e-05 1.1858e-04 1.3120e-04 -2.5398e-06 1.0618e-05 1.0918e-05
2.9371e+00 -1.0190e-02 -1.8504e-02 2.1124e-02 1.2966e-02 2.8477e-02 3.1290e-02 -2.8476e-02 1.2965e-02 3.1288e-02 8.6498e-06 -3.4102e-05 3.5182e-05 -1.2374e-05 6.0378e-05 6.1633e-05 -1.7582e-04 -7.9148e-05 1.9281e-04
2.8905e+00 -1.0552e-02 -1.9161e-02 2.1874e-02 1.3426e-02 2.9489e-02 3.2401e-02 -2.9490e-02 1.3427e-02 3.2403e-02 2.9747e-05 -7.1904e-05 7.7814e-05 -5.7490e-05 1.2131e-04 1.3424e-04 -6.5025e-06 9.2945e-06 1.1343e-05
2.8443e+00 -1.0924e-02 -1.9836e-02 2.2645e-02 1.3900e-02 3.0528e-02 3.3543e-02 -3.0527e-02 1.3899e-02 3.3542e-02 1.0990e-05 -3.9955e-05 4.1439e-05 -1.5996e-05 7.0681e-05 7.2468e-05 -1.8480e-04 -8.2800e-05 2.0251e-04
2.7986e+00 -1.1305e-02 -2.0528e-02 2.3435e-02 1.4384e-02 3.1592e-02 3.4713e-02 -3.1593e-02 1.4385e-02 3.4714e-02 3.0142e-05 -7.3603e-05 7.9536e-05 -5.8874e-05 1.2393e-04 1.3721e-04 -1.0537e-05 7.9587e-06 1.3205e-05
2.7533e+00 -1.1696e-02 -2.1238e-02 2.4245e-02 1.4882e-02 3.2684e-02 3.5913e-02 -3.2683e-02 1.4881e-02 3.5911e-02 1.3507e-05 -4.6247e-05 4.8180e-05 -1.9830e-05 8.1783e-05 8.4152e-05 -1.9440e-04 -8.6702e-05 2.1286e-04
2.7085e+00 -1.2096e-02 -2.1964e-02 2.5074e-02 1.5390e-02 3.3803e-02 3.7141e-02 -3.3804e-02 1.5391e-02 3.7143e-02 3.0492e-05 -7.5234e-05 8.1179e-05 -6.0300e-05 1.2640e-04 1.4004e-04 -1.4613e-05 6.6229e-06 1.6044e-05
2.6640e+00 -1.2506e-02 -2.2709e-02 2.5925e-02 1.5913e-02 3.4949e-02 3.8402e-02 -3.4948e-02 1.5912e-02 3.8400e-02 1.6223e-05 -5.3029e-05 5.5455e-05 -2.3888e-05 9.3777e-05 9.6771e-05 -2.0466e-04 -9.0875e-05 2.2393e-04
2.6199e+00 -1.2926e-02 -2.3472e-02 2.6795e-02 1.6447e-02 3.6123e-02 3.9691e-02 -3.6125e-02 1.6448e-02 3.9693e-02 3.0781e-05 -7.6754e-05 8.2696e-05 -6.1764e-05 1.2861e-04 1.4267e-04 -1.8694e-05 5.3019e-06 1.9431e-05
2.5763e+00 -1.3356e-02 -2.4253e-02 2.7688e-02 1.6995e-02 3.7325e-02 4.1012e-02 -3.7324e-02 1.6994e-02 4.1010e-02 1.9159e-05 -6.0358e-05 6.3326e-05 -2.8181e-05 1.0677e-04 1.1043e-04 -2.1564e-04 -9.5341e-05 2.3578e-04
2.5331e+00 -1.3796e-02 -2.5052e-02 2.8600e-02 1.7554e-02 3.8555e-02 4.2363e-02 -3.8557e-02 1.7555e-02 4.2366e-02 3.0986e-05 -7.8106e-05 8.4027e-05 -6.3260e-05 1.3046e-04 1.4499e-04 -2.2731e-05 4.0146e-06 2.3083e-05
2.4902e+00 -1.4247e-02 -2.5871e-02 2.9534e-02 1.8129e-02 3.9815e-02 4.3748e-02 -3.9812e-02 1.8127e-02 4.3745e-02 2.2345e-05 -6.8307e-05 7.1868e-05 -3.2717e-05 1.2092e-04 1.2526e-04 -2.2741e-04 -1.0013e-04 2.4848e-04
2.4478e+00 -1.4707e-02 -2.6707e-02 3.0489e-02 1.8713e-02 4.1102e-02 4.5161e-02 -4.1105e-02 1.8715e-02 4.5165e-02 3.1079e-05 -7.9218e-05 8.5096e-05 -6.4786e-05 1.3182e-04 1.4688e-04 -2.6663e-05 2.7848e-06 2.6808e-05
2.4057e+00 -1.5179e-02 -2.7563e-02 3.1466e-02 1.9316e-02 4.2419e-02 4.6610e-02 -4.2416e-02 1.9313e-02 4.6605e-02 2.5813e-05 -7.6965e-05 8.1178e-05 -3.7504e-05 1.3637e-04 1.4143e-04 -2.4006e-04 -1.0527e-04 2.6212e-04
2.3641e+00 -1.5660e-02 -2.8437e-02 3.2464e-02 1.9923e-02 4.3766e-02 4.8087e-02 -4.3770e-02 1.9928e-02 4.8093e-02 3.1026e-05 -7.9996e-05 8.5802e-05 -6.6345e-05 1.3249e-04 1.4817e-04 -3.0407e-05 1.6425e-06 3.0451e-05
2.3228e+00 -1.6153e-02 -2.9332e-02 3.3486e-02 2.0563e-02 4.5140e-02 4.9603e-02 -4.5134e-02 2.0551e-02 4.9593e-02 2.9604e-05 -8.6451e-05 9.1380e-05 -4.2541e-05 1.5337e-04 1.5916e-04 -2.5368e-04 -1.1080e-04 2.7682e-04
2.2819e+00 -1.6656e-02 -3.0245e-02 3.4528e-02 2.0993e-02 4.6171e-02 5.0720e-02 -4.6559e-02 2.1197e-02 5.1158e-02 3.0786e-05 -8.0304e-05 8.6003e-05 -6.7951e-05 1.3221e-04 1.4865e-04 -3.3858e-05 6.2561e-07 3.3863e-05
2.2414e+00 -1.7169e-02 -3.1176e-02 3.5591e-02 1.7291e-02 3.5458e-02 3.9449e-02 -4.7814e-02 2.1784e-02 5.2543e-02 3.3867e-05 -9.7283e-05 1.0301e-04 -4.8222e-05 1.7356e-04 1.8013e-04 -2.6844e-04 -1.1677e-04 2.9273e-04
2.2013e+00 -1.7686e-02 -3.2112e-02 3.6660e-02 1.5062e-02 2.9098e-02 3.2766e-02 -4.8765e-02 2.2263e-02 5.3606e-02 3.0849e-05 -8.1510e-05 8.7153e-05 -7.1834e-05 1.3551e-04 1.5337e-04 -3.6977e-05 -2.5770e-07 3.6978e-05
2.1615e+00 -1.8203e-02 -3.3045e-02 3.7727e-02 1.3667e-02 2.4911e-02 2.8414e-02 -4.9575e-02 2.2693e-02 5.4522e-02 3.9486e-05 -1.1143e-04 1.1822e-04 -5.7299e-05 2.0485e-04 2.1271e-04 -2.8479e-04 -1.2336e-04 3.1036e-04
2.1221e+00 -1.8717e-02 -3.3966e-02 3.8781e-02 1.2597e-02 2.1633e-02 2.5034e-02 -5.0255e-02 2.3079e-02 5.5301e-02 3.1340e-05 -8.3869e-05 8.9533e-05 -7.9038e-05 1.4362e-04 1.6393e-04 -4.0024e-05 -1.1229e-06 4.0039e-05
2.0831e+00 -1.9226e-02 -3.4873e-02 3.9822e-02 1.1728e-02 1.8867e-02 2.2215e-02 -5.0851e-02 2.3435e-02 5.5991e-02 4.6255e-05 -1.2856e-04 1.3663e-04 -6.9352e-05 2.4721e-04 2.5676e-04 -3.0339e-04 -1.3083e-04 3.3040e-04
2.0445e+00 -1.9728e-02 -3.5760e-02 4.0841e-02 1.0983e-02 1.6447e-02 1.9777e-02 -5.1358e-02 2.3763e-02 5.6589e-02 3.2028e-05 -8.6718e-05 9.2444e-05 -8.9371e-05 1.5473e-04 1.7869e-04 -4.3141e-05 -2.0500e-06 4.3190e-05
2.0062e+00 -2.0222e-02 -3.6625e-02 4.1837e-02 1.0332e-02 1.4257e-02 1.7607e-02 -5.1802e-02 2.4070e-02 5.7121e-02 5.4293e-05 -1.4899e-04 1.5857e-04 -8.4851e-05 3.0342e-04 3.1506e-04 -3.2494e-04 -1.3944e-04 3.5359e-04
1.9683e+00 -2.0705e-02 -3.7465e-02 4.2806e-02 9.7451e-03 1.2240e-02 1.5646e-02 -5.2175e-02 2.4354e-02 5.7579e-02 3.2868e-05 -8.9859e-05 9.5681e-05 -1.0379e-04 1.6869e-04 1.9807e-04 -4.6412e-05 -3.1093e-06 4.6516e-05
1.9308e+00 -2.1178e-02 -3.8279e-02 4.3747e-02 9.2102e-03 1.0340e-02 1.3847e-02 -5.2495e-02 2.4622e-02 5.7983e-02 6.3871e-05 -1.7345e-04 1.8484e-04 -1.0474e-04 3.7861e-04 3.9283e-04 -3.5030e-04 -1.4951e-04 3.8087e-04
1.8936e+00 -2.1639e-02 -3.9062e-02 4.4655e-02 8.7104e-03 8.5305e-03 1.2192e-02 -5.2756e-02 2.4871e-02 5.8325e-02 3.3872e-05 -9.3173e-05 9.9139e-05 -1.2418e-04 1.8566e-04 2.2336e-04 -4.9896e-05 -4.3905e-06 5.0089e-05
1.8568e+00 -2.2086e-02 -3.9815e-02 4.5531e-02 8.2406e-03 6.7755e-03 1.0668e-02 -5.2969e-02 2.5105e-02 5.8618e-02 7.5409e-05 -2.0312e-04 2.1666e-04 -1.3043e-04 4.8117e-04 4.9853e-04 -3.8070e-04 -1.6147e-04 4.1352e-04
1.8203e+00 -2.2520e-02 -4.0535e-02 4.6370e-02 7.7889e-03 5.0589e-03 9.2876e-03 -5.3129e-02 2.5324e-02 5.8856e-02 3.5110e-05 -9.6565e-05 1.0275e-04 -1.5395e-04 2.0600e-04 2.5717e-04 -5.3643e-05 -6.0287e-06 5.3980e-05
1.7842e+00 -2.2939e-02 -4.1221e-02 4.7174e-02 7.3530e-03 3.3540e-03 8.0819e-03 -5.3245e-02 2.5529e-02 5.9049e-02 8.9535e-05 -2.3975e-04 2.5593e-04 -1.6388e-04 6.2494e-04 6.4607e-04 -4.1788e-04 -1.7595e-04 4.5341e-04
1.7485e+00 -2.3342e-02 -4.1873e-02 4.7939e-02 6.9234e-03 1.6491e-03 7.1171e-03 -5.3310e-02 2.5721e-02 5.9191e-02 3.6741e-05 -9.9928e-05 1.0647e-04 -1.9957e-04 2.3015e-04 3.0463e-04 -5.7687e-05 -8.2490e-06 5.8274e-05
1.7131e+00 -2.3730e-02 -4.2489e-02 4.8667e-02 6.4997e-03 -7.8704e-05 6.5001e-03 -5.3333e-02 2.5899e-02 5.9289e-02 1.0720e-04 -2.8611e-04 3.0553e-04 -2.0771e-04 8.3373e-04 8.5921e-04 -4.6449e-04 -1.9387e-04 5.0333e-04
1.6780e+00 -2.4102e-02 -4.3069e-02 4.9354e-02 6.0730e-03 -1.8402e-03 6.3457e-03 -5.3306e-02 2.6064e-02 5.9337e-02 3.9097e-05 -1.0310e-04 1.1027e-04 -2.7401e-04 2.5858e-04 3.7675e-04 -6.2037e-05 -1.1459e-05 6.3086e-05
1.6434e+00 -2.4457e-02 -4.3612e-02 5.0002e-02 5.6446e-03 -3.6575e-03 6.7259e-03 -5.3236e-02 2.6216e-02 5.9341e-02 1.2989e-04 -3.4665e-04 3.7019e-04 -2.6480e-04 1.1509e-03 1.1810e-03 -5.2479e-04 -2.1662e-04 5.6774e-04
1.6090e+00 -2.4794e-02 -4.4118e-02 5.0608e-02 5.2056e-03 -5.5427e-03 7.6039e-03 -5.3117e-02 2.6356e-02 5.9296e-02 4.2898e-05 -1.0582e-04 1.1418e-04 -4.0584e-04 2.9166e-04 4.9977e-04 -6.6628e-05 -1.6465e-05 6.8633e-05
1.5750e+00 -2.5115e-02 -4.4588e-02 5.1175e-02 4.7587e-03 -7.5195e-03 8.8988e-03 -5.2952e-02 2.6483e-02 5.9205e-02 1.6006e-04 -4.2910e-04 4.5798e-04 -3.3597e-04 1.6617e-03 1.6953e-03 -6.0600e-04 -2.4653e-04 6.5423e-04
1.5414e+00 -2.5417e-02 -4.5020e-02 5.1699e-02 4.2951e-03 -9.6036e-03 1.0520e-02 -5.2735e-02 2.6597e-02 5.9063e-02 4.9811e-05 -1.0749e-04 1.1847e-04 -6.6584e-04 3.3003e-04 7.4314e-04 -7.1213e-05 -2.5025e-05 7.5482e-05
1.5081e+00 -2.5703e-02 -4.5415e-02 5.2184e-02 3.8192e-03 -1.1824e-02 1.2425e-02 -5.2469e-02 2.6699e-02 5.8871e-02 2.0203e-04 -5.4790e-04 5.8396e-04 -4.0808e-04 2.5493e-03 2.5818e-03 -7.2163e-04 -2.8761e-04 7.7683e-04
1.4752e+00 -2.5969e-02 -4.5773e-02 5.2627e-02 3.3222e-03 -1.4202e-02 1.4586e-02 -5.2147e-02 2.6787e-02 5.8625e-02 6.4191e-05 -1.0680e-04 1.2461e-04 -1.2597e-03 3.8021e-04 1.3159e-03 -7.5000e-05 -4.1538e-05 8.5735e-05
1.4426e+00 -2.6218e-02 -4.6095e-02 5.3030e-02 2.8122e-03 -1.6778e-02 1.7012e-02 -5.1770e-02 2.6862e-02 5.8324e-02 2.6403e-04 -7.3361e-04 7.7968e-04 -3.9149e-04 4.2563e-03 4.2743e-03 -8.9994e-04 -3.4749e-04 9.6470e-04
1.4104e+00 -2.6448e-02 -4.6381e-02 5.3392e-02 2.2816e-03 -1.9586e-02 1.9718e-02 -5.1330e-02 2.6924e-02 5.7963e-02 9.9789e-05 -1.0002e-04 1.4129e-04 -2.9429e-03 5.1346e-04 2.9874e-03 -7.5344e-05 -7.9421e-05 1.0947e-04
1.3785e+00 -2.6661e-02 -4.6631e-02 5.3715e-02 1.7462e-03 -2.2683e-02 2.2750e-02 -5.0826e-02 2.6972e-02 5.7539e-02 3.6303e-04 -1.0630e-03 1.1233e-03 3.0015e-04 7.9670e-03 7.9727e-03 -1.2116e-03 -4.4181e-04 1.2897e-03
1.3469e+00 -2.6855e-02 -4.6847e-02 5.3998e-02 1.2052e-03 -2.6131e-02 2.6159e-02 -5.0249e-02 2.7007e-02 5.7046e-02 2.1764e-04 -7.2949e-05 2.2954e-04 -9.8980e-03 1.7161e-03 1.0046e-02 -6.0787e-05 -1.9665e-04 2.0583e-04
1.3157e+00 -2.7031e-02 -4.7029e-02 5.4244e-02 6.9544e-04 -3.0026e-02 3.0034e-02 -4.9594e-02 2.7029e-02 5.6481e-02 5.1335e-04 -1.8018e-03 1.8735e-03 9.5760e-03 1.5499e-02 1.8219e-02 -1.9001e-03 -5.8317e-04 1.9876e-03
1.2849e+00 -2.7188e-02 -4.7177e-02 5.4451e-02 2.4422e-04 -3.4484e-02 3.4485e-02 -4.8848e-02 2.7040e-02 5.5832e-02 9.9308e-04 3.1656e-04 1.0423e-03 -9.5294e-02 3.5065e-03 9.5358e-02 2.8389e-04 -9.2742e-04 9.6990e-04
1.2544e+00 -2.7329e-02 -4.7295e-02 5.4623e-02 -3.8941e-05 -3.9683e-02 3.9683e-02 -4.8002e-02 2.7041e-02 5.5095e-02 2.0928e-03 -6.6787e-03 6.9989e-03 1.5969e-01 3.1816e-01 3.5599e-01 -6.3821e-03 -2.0592e-03 6.7061e-03
1.2242e+00 -2.7451e-02 -4.7381e-02 5.4758e-02 4.4808e-06 -4.5867e-02 4.5867e-02 -4.7036e-02 2.7040e-02 5.4255e-02 -6.6263e-03 -9.3526e-04 6.6920e-03 3.0082e-01 -7.0099e-01 7.6281e-01 -9.7221e-04 6.0113e-03 6.0894e-03
1.1944e+00 -2.7556e-02 -4.7438e-02 5.4861e-02 8.1511e-04 -5.3366e-02 5.3372e-02 -4.5930e-02 2.7047e-02 5.3302e-02 -3.5508e-03 8.3122e-03 9.0389e-03 -4.3763e-01 1.8712e-01 4.7595e-01 7.1956e-03 3.1560e-03 7.8573e-03
1.1649e+00 -2.7643e-02 -4.7467e-02 5.4930e-02 3.2854e-03 -6.2468e-02 6.2554e-02 -4.4653e-02 2.7089e-02 5.2227e-02 1.9229e-03 6.0708e-04 2.0164e-03 1.0276e-01 1.1127e-01 1.5146e-01 5.3961e-04 -1.6162e-03 1.7039e-03
1.1358e+00 -2.7713e-02 -4.7471e-02 5.4968e-02 9.2131e-03 -7.2553e-02 7.3135e-02 -4.3179e-02 2.7216e-02 5.1041e-02 -1.1396e-03 1.8391e-03 2.1636e-03 -1.8296e-02 -4.0244e-03 1.8733e-02 1.4242e-03 9.6589e-04 1.7208e-03
1.1071e+00 -2.7766e-02 -4.7450e-02 5.4976e-02 1.9580e-02 -8.0827e-02 8.3165e-02 -4.1517e-02 2.7520e-02 4.9810e-02 4.7713e-04 1.2224e-04 4.9254e-04 8.9615e-03 1.1585e-02 1.4646e-02 1.3531e-04 -3.2579e-04 3.5278e-04
1.0786e+00 -2.7802e-02 -4.7407e-02 5.4958e-02 3.2078e-02 -8.4205e-02 9.0108e-02 -3.9749e-02 2.8069e-02 4.8661e-02 -6.5831e-04 1.2400e-03 1.4039e-03 -7.1709e-03 5.3734e-03 8.9607e-03 8.9420e-04 5.3664e-04 1.0429e-03
1.0505e+00 -2.7819e-02 -4.7343e-02 5.4912e-02 4.2903e-02 -8.3465e-02 9.3846e-02 -3.7978e-02 2.8866e-02 4.7703e-02 2.8365e-04 -1.7577e-05 2.8419e-04 3.8389e-03 2.6928e-03 4.6891e-03 3.2085e-05 -1.4873e-04 1.5215e-04
1.0228e+00 -2.7820e-02 -4.7263e-02 5.4842e-02 5.1298e-02 -8.0743e-02 9.5660e-02 -3.6269e-02 2.9844e-02 4.6969e-02 -4.7938e-04 9.4192e-04 1.0569e-03 -3.8085e-03 3.8062e-03 5.3844e-03 6.3311e-04 3.7784e-04 7.3728e-04
9.9544e-01 -2.7801e-02 -4.7165e-02 5.4749e-02 5.9104e-02 -7.8090e-02 9.7935e-02 -3.4640e-02 3.0987e-02 4.6477e-02 2.1082e-04 -6.9415e-05 2.2196e-04 2.0539e-03 8.3581e-04 2.2174e-03 1.8472e-06 -7.9570e-05 7.9592e-05
9.6840e-01 -2.7763e-02 -4.7054e-02 5.4634e-02 5.4463e-02 -7.6973e-02 9.4293e-02 -3.3071e-02 3.2165e-02 4.6133e-02 -3.8177e-04 7.7328e-04 8.6239e-04 -2.4885e-03 2.5137e-03 3.5371e-03 4.8637e-04 2.9171e-04 5.6714e-04
9.4172e-01 -2.7705e-02 -4.6930e-02 5.4497e-02 3.9564e-02 -7.5640e-02 8.5363e-02 -3.1539e-02 3.3113e-02 4.5730e-02 1.8123e-04 -9.6113e-05 2.0513e-04 1.1778e-03 4.8095e-04 1.2722e-03 -8.2941e-06 -4.8119e-05 4.8829e-05
9.1538e-01 -2.7628e-02 -4.6796e-02 5.4343e-02 2.3607e-02 -7.1008e-02 7.4829e-02 -3.0086e-02 3.3736e-02 4.5202e-02 -3.1399e-04 6.6695e-04 7.3716e-04 -1.9618e-03 1.3175e-03 2.3631e-03 3.9391e-04 2.3245e-04 4.5738e-04
8.8940e-01 -2.7532e-02 -4.6654e-02 5.4172e-02 1.0356e-02 -6.3937e-02 6.4770e-02 -2.8768e-02 3.4060e-02 4.4584e-02 1.7539e-04 -1.0289e-04 2.0334e-04 7.0352e-04 3.9265e-04 8.0568e-04 -3.9633e-06 -3.7412e-05 3.7621e-05
8.6377e-01 -2.7420e-02 -4.6505e-02 5.3987e-02 3.5512e-04 -5.6192e-02 5.6193e-02 -2.7614e-02 3.4160e-02 4.3925e-02 -2.6238e-04 5.9957e-04 6.5447e-04 -1.4531e-03 6.5764e-04 1.5950e-03 3.3413e-04 1.8739e-04 3.8309e-04
8.3849e-01 -2.7293e-02 -4.6350e-02 5.3789e-02 -7.0853e-03 -4.8787e-02 4.9299e-02 -2.6618e-02 3.4092e-02 4.3253e-02 1.7498e-04 -1.0111e-04 2.0209e-04 4.5869e-04 3.1411e-04 5.5593e-04 5.6515e-06 -3.2489e-05 3.2977e-05
8.1356e-01 -2.7154e-02 -4.6191e-02 5.3581e-02 -1.2752e-02 -4.2098e-02 4.3987e-02 -2.5771e-02 3.3905e-02 4.2587e-02 -2.2472e-04 5.5574e-04 5.9946e-04 -1.0830e-03 3.7063e-04 1.1447e-03 2.9355e-04 1.5368e-04 3.3135e-04
7.8898e-01 -2.7003e-02 -4.6027e-02 5.3363e-02 -1.7290e-02 -3.6138e-02 4.0061e-02 -2.5049e-02 3.3626e-02 4.1931e-02 1.7513e-04 -9.7663e-05 2.0052e-04 3.3171e-04 2.5543e-04 4.1866e-04 1.5521e-05 -2.9247e-05 3.3110e-05
7.6476e-01 -2.6843e-02 -4.5861e-02 5.3139e-02 -2.1072e-02 -3.0881e-02 3.7386e-02 -2.4444e-02 3.3278e-02 4.1291e-02 -1.9763e-04 5.2561e-04 5.6154e-04 -8.4665e-04 2.4098e-04 8.8027e-04 2.6389e-04 1.2811e-04 2.9334e-04
7.4090e-01 -2.6675e-02 -4.5692e-02 5.2908e-02 -2.4763e-02 -2.9299e-02 3.8362e-02 -2.3911e-02 3.2867e-02 4.0645e-02 1.7484e-04 -9.4683e-05 1.9883e-04 2.8857e-04 2.1584e-04 3.6036e-04 2.4322e-05 -2.6583e-05 3.6031e-05
7.1739e-01 -2.6503e-02 -4.5521e-02 5.2674e-02 -2.8456e-02 -2.8991e-02 4.0623e-02 -2.3397e-02 3.2398e-02 3.9963e-02 -1.7812e-04 5.0325e-04 5.3384e-04 -7.6318e-04 2.9093e-04 8.1675e-04 2.3995e-04 1.0813e-04 2.6319e-04
6.9424e-01 -2.6325e-02 -4.5350e-02 5.2437e-02 -3.2029e-02 -2.9018e-02 4.3220e-02 -2.2894e-02 3.1873e-02 3.9243e-02 1.7516e-04 -9.5002e-05 1.9927e-04 3.0452e-04 1.8335e-04 3.5546e-04 2.9495e-05 -2.5246e-05 3.8824e-05
6.7144e-01 -2.6146e-02 -4.5180e-02 5.2199e-02 -3.5462e-02 -2.9340e-02 4.6025e-02 -2.2395e-02 3.1296e-02 3.8484e-02 -1.6422e-04 4.8555e-04 5.1257e-04 -7.0275e-04 3.4378e-04 7.8233e-04 2.1895e-04 9.2319e-05 2.3761e-04
6.4901e-01 -2.5965e-02 -4.5009e-02 5.1962e-02 -3.8727e-02 -2.9910e-02 4.8933e-02 -2.1897e-02 3.0672e-02 3.7686e-02 1.7555e-04 -9.7526e-05 2.0082e-04 3.2016e-04 1.5309e-04 3.5488e-04 3.2014e-05 -2.4317e-05 4.0202e-05
6.2693e-01 -2.5784e-02 -4.4842e-02 5.1727e-02 -4.1807e-02 -3.0692e-02 5.1864e-02 -2.1396e-02 3.0005e-02 3.6852e-02 -1.5438e-04 4.7165e-04 4.9627e-04 -6.5093e-04 3.8451e-04 7.5601e-04 2.0011e-04 7.9560e-05 2.1534e-04
6.0521e-01 -2.5604e-02 -4.4676e-02 5.1493e-02 -4.4685e-02 -3.1643e-02 5.4754e-02 -2.0889e-02 2.9300e-02 3.5984e-02 1.7600e-04 -1.0144e-04 2.0314e-04 3.3376e-04 1.2446e-04 3.5621e-04 3.2746e-05 -2.3464e-05 4.0285e-05
5.8386e-01 -2.5428e-02 -4.4515e-02 5.1265e-02 -4.7355e-02 -3.2725e-02 5.7562e-02 -2.0373e-02 2.8563e-02 3.5084e-02 -1.4759e-04 4.6106e-04 4.8411e-04 -6.0687e-04 4.1501e-04 7.3520e-04 1.8307e-04 6.9166e-05 1.9570e-04
5.6287e-01 -2.5253e-02 -4.4356e-02 5.1041e-02 -4.9812e-02 -3.3900e-02 6.0253e-02 -1.9849e-02 2.7798e-02 3.4157e-02 1.7661e-04 -1.0629e-04 2.0612e-04 3.4507e-04 9.8030e-05 3.5872e-04 3.2285e-05 -2.2555e-05 3.9383e-05
5.4225e-01 -2.5084e-02 -4.4202e-02 5.0823e-02 -5.2063e-02 -3.5137e-02 6.2810e-02 -1.9315e-02 2.7010e-02 3.3206e-02 -1.4316e-04 4.5341e-04 4.7548e-04 -5.7042e-04 4.3737e-04 7.1880e-04 1.6759e-04 6.0625e-05 1.7822e-04
5.2199e-01 -2.4918e-02 -4.4052e-02 5.0611e-02 -5.4114e-02 -3.6404e-02 6.5219e-02 -1.8772e-02 2.6203e-02 3.2233e-02 1.7750e-04 -1.1185e-04 2.0980e-04 3.5459e-04 7.4320e-05 3.6229e-04 3.1036e-05 -2.1559e-05 3.7789e-05
5.0210e-01 -2.4758e-02 -4.3907e-02 5.0406e-02 -5.5980e-02 -3.7678e-02 6.7479e-02 -1.8219e-02 2.5382e-02 3.1243e-02 -1.4060e-04 4.4840e-04 4.6993e-04 -5.4138e-04 4.5360e-04 7.0629e-04 1.5345e-04 5.3539e-05 1.6252e-04
4.8257e-01 -2.4603e-02 -4.3767e-02 5.0208e-02 -5.7674e-02 -3.8938e-02 6.9588e-02 -1.7658e-02 2.4549e-02 3.0240e-02 1.7878e-04 -1.1802e-04 2.1422e-04 3.6311e-04 5.3580e-05 3.6704e-04 2.9277e-05 -2.0486e-05 3.5732e-05
4.6341e-01 -2.4455e-02 -4.3633e-02 5.0019e-02 -5.9217e-02 -4.0168e-02 7.1555e-02 -1.7090e-02 2.3709e-02 2.9227e-02 -1.3954e-04 4.4580e-04 4.6713e-04 -5.1937e-04 4.6542e-04 6.9740e-04 1.4049e-04 4.7598e-05 1.4833e-04
4.4463e-01 -2.4312e-02 -4.3504e-02 4.9837e-02 -6.0625e-02 -4.1356e-02 7.3387e-02 -1.6515e-02 2.2865e-02 2.8206e-02 1.8055e-04 -1.2481e-04 2.1950e-04 3.7144e-04 3.5831e-05 3.7316e-04 2.7193e-05 -1.9364e-05 3.3383e-05
4.2621e-01 -2.4176e-02 -4.3382e-02 4.9664e-02 -6.1921e-02 -4.2493e-02 7.5099e-02 -1.5936e-02 2.2019e-02 2.7181e-02 -1.3978e-04 4.4544e-04 4.6685e-04 -5.0394e-04 4.7416e-04 6.9194e-04 1.2857e-04 4.2565e-05 1.3543e-04
4.0817e-01 -2.4046e-02 -4.3265e-02 4.9498e-02 -6.3126e-02 -4.3573e-02 7.6704e-02 -1.5354e-02 2.1172e-02 2.6154e-02 1.8290e-04 -1.3226e-04 2.2571e-04 3.8027e-04 2.0979e-05 3.8085e-04 2.4911e-05 -1.8224e-05 3.0865e-05
3.9050e-01 -2.3924e-02 -4.3155e-02 4.9342e-02 -6.4268e-02 -4.4594e-02 7.8224e-02 -1.4770e-02 2.0329e-02 2.5128e-02 -1.4115e-04 4.4721e-04 4.6895e-04 -4.9461e-04 4.8074e-04 6.8974e-04 1.1756e-04 3.8251e-05 1.2363e-04
3.7321e-01 -2.3807e-02 -4.3049e-02 4.9194e-02 -6.5375e-02 -4.5557e-02 7.9683e-02 -1.4185e-02 1.9488e-02 2.4104e-02 1.8587e-04 -1.4045e-04 2.3297e-04 3.9019e-04 8.9252e-06 3.9029e-04 2.2515e-05 -1.7092e-05 2.8268e-05
3.5629e-01 -2.3698e-02 -4.2951e-02 4.9055e-02 -6.6496e-02 -4.6467e-02 8.1123e-02 -1.3601e-02 1.8651e-02 2.3084e-02 -1.4358e-04 4.5107e-04 4.7337e-04 -4.9102e-04 4.8580e-04 6.9072e-04 1.0735e-04 3.4510e-05 1.1276e-04
3.3975e-01 -2.3594e-02 -4.2858e-02 4.8923e-02 -6.7714e-02 -4.7336e-02 8.2619e-02 -1.3019e-02 1.7819e-02 2.2069e-02 1.8956e-04 -1.4947e-04 2.4140e-04 4.0169e-04 -3.1106e-07 4.0169e-04 2.0063e-05 -1.5990e-05 2.5655e-05
